Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
9.406247933,2.30193042755127,-0.0617265701293945,0.554317831993103,2.3685358603179
9.411002621,2.1052930355072,-0.108988761901855,0.607754468917847,2.1939696465689
9.415757308,2.05851364135742,-0.105767250061035,0.857253670692444,2.23238638652804
9.420511996,2.0822446346283,-0.0903682708740234,0.910610437393189,2.27444949636357
9.425266683,2.20986104011536,-0.0866641998291016,0.851821422576904,2.36993591392524
9.430021527,2.3410472869873,-0.149600982666016,0.912712097167969,2.51712658129106
9.434776006,2.31592130661011,-0.195393562316895,1.03356647491455,2.54360566925631
9.439530694,2.12506103515625,-0.130790710449219,0.956529021263123,2.33408191407194
9.444285381,1.86137413978577,0.0273532867431641,0.746446847915649,2.00565320714277
9.449040069,1.65590381622314,0.18087100982666,0.639732837677002,1.78437380455452
9.453794756,1.45837533473969,0.32731819152832,0.609671592712402,1.61421661075673
9.458549444,1.19014644622803,0.485882759094238,0.520111680030823,1.38673962183199
9.463304131,0.844362258911133,0.618342399597168,0.481028079986572,1.15181724294641
9.468058819,0.456758081912994,0.68645191192627,0.561460971832275,0.997538267772676
9.472813454,0.144178926944733,0.678315162658691,0.718173027038574,0.998334372659466
9.477568141,-0.0267570018768311,0.565349578857422,0.798176527023315,0.978479356836261
9.482322829,-0.0181344747543335,0.457622528076172,0.780154824256897,0.904648432922288
9.487077516,0.0719993114471436,0.371828079223633,0.86237633228302,0.941877359229912
9.491832204,0.196012377738953,0.329483985900879,0.887032270431519,0.966336793244934
9.496586891,0.33257931470871,0.347312927246094,0.856653094291687,0.982389838080529
9.501341579,0.581993043422699,0.432428359985352,0.802444458007813,1.08149308703269
9.506096266,0.946350038051605,0.544082641601563,0.592857718467712,1.2422095595185
9.510850954,1.31789135932922,0.660670280456543,0.45247232913971,1.54209405131797
9.515605589,1.69679570198059,0.739242553710938,0.558186054229736,1.93317533571413
9.520360277,1.86092734336853,0.705832481384277,0.632667183876038,2.08842472563111
9.525114964,1.89667987823486,0.675347328186035,0.542280197143555,2.085079467647
9.529869652,1.99790596961975,0.707523345947266,0.628809094429016,2.21079588061388
9.534624339,2.25766611099243,0.747319221496582,0.801178455352783,2.50946791269851
9.539379027,2.44396543502808,0.878396034240723,0.739157676696777,2.70016679329288
9.544133714,2.42095041275024,1.11741733551025,0.634162783622742,2.74076355033165
